dataset,regime,seed,tag,epoch,split,family,bank,partition,within_cvar_mean,within_cvar_weighted,worst_cell_cvar,worst_cell_mean_loss,worst_cell_mean_acc,oracle_wg_acc
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,decoupled_proj,A,2,3.4070495128631593,3.4070495128631593,10.024883604049682,1.031628005206585,0.885,0.9091787439613527
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,decoupled_proj,A,3,3.0479008960723877,3.0479008960723877,10.067979049682616,1.3844334980845452,0.72,0.9091787439613527
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,decoupled_proj,A,0,10.101563186645508,10.101563186645508,27.714279222488404,2.891337821185589,0.825,0.9036269430051813
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,decoupled_proj,A,1,10.574579234123231,10.57457923412323,25.487429809570312,2.5524295750260353,0.88,0.9036269430051813
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,decoupled_proj,A,2,10.612526926994324,10.612526926994324,16.50543694496155,1.6525638994574547,0.9,0.9036269430051813
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,decoupled_proj,A,3,9.543595571517946,9.543595571517944,15.680470418930053,2.645197195112705,0.71,0.9036269430051813
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,decoupled_proj,A,0,5.487899836897849,5.48789983689785,13.268754911422729,1.6043441313505173,0.84,0.9098445595854923
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,decoupled_proj,A,1,5.83166793435812,5.83166793435812,7.8365692615509035,0.7844418498873711,0.89,0.9098445595854923
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,decoupled_proj,A,2,5.848479681015015,5.848479681015014,11.520445013046265,1.168984243273735,0.89,0.9098445595854923
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,decoupled_proj,A,3,4.65247298836708,4.652472988367081,16.5484375,2.857002812922001,0.695,0.9098445595854923
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,decoupled_proj,A,0,17.40396112680435,17.40396112680435,51.3263322353363,5.183849288225174,0.845,0.863768115942029
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,decoupled_proj,A,1,17.60220791578293,17.602207915782927,45.40498237609863,4.5535701048374175,0.86,0.863768115942029
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,decoupled_proj,A,2,17.61340512037277,17.61340512037277,35.39196281433105,3.5506451642513275,0.87,0.863768115942029
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,decoupled_proj,A,3,17.108213295936583,17.108213295936583,26.997014713287353,2.708826375603676,0.755,0.863768115942029
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,decoupled_proj,A,0,4.284887392520904,4.284887392520904,10.935440039634704,1.1588788649439812,0.85,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,decoupled_proj,A,1,4.38944730758667,4.38944730758667,6.145674562454223,0.6323112666606903,0.89,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,decoupled_proj,A,2,4.3787214469909665,4.3787214469909665,10.448488450050354,1.0898559772968293,0.875,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,decoupled_proj,A,3,3.7615011048316958,3.7615011048316958,14.535384225845338,2.0995148620009423,0.725,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,decoupled_proj,B,0,2.141261079311371,2.141261079311371,4.25426139831543,0.47396505385637283,0.885,0.927461139896373
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,decoupled_proj,B,1,2.046823670864105,2.0468236708641054,6.019413805007934,0.7783538082242012,0.82,0.927461139896373
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,decoupled_proj,B,2,2.145373132228851,2.145373132228851,3.4305416107177735,0.3908206197619438,0.895,0.927461139896373
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,decoupled_proj,B,3,2.141298310756684,2.1412983107566834,3.121281051635742,0.3396858087182045,0.89,0.927461139896373
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,decoupled_proj,B,0,2.859450588226318,2.859450588226318,5.959437966346741,0.6542306706309319,0.865,0.9198067632850242
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,decoupled_proj,B,1,2.770350551605225,2.7703505516052247,7.834241175651551,0.9662727850675583,0.815,0.9198067632850242
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,decoupled_proj,B,2,2.873694515228272,2.8736945152282716,4.896381092071533,0.5147648537158966,0.875,0.9198067632850242
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,decoupled_proj,B,3,2.871914730072022,2.8719147300720214,4.700811433792114,0.48132083177566526,0.885,0.9198067632850242
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,decoupled_proj,B,0,2.9646721482276917,2.9646721482276917,6.78072419166565,0.7746290621161461,0.845,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,decoupled_proj,B,1,2.9190143799781803,2.91901437997818,7.582217741012573,0.9182038882374763,0.84,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,decoupled_proj,B,2,3.0214134049415584,3.021413404941559,4.661753630638122,0.49864843994379043,0.885,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,decoupled_proj,B,3,3.0151299118995665,3.0151299118995665,4.842161846160889,0.4973336490988731,0.87,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,decoupled_proj,B,0,3.5258947038650517,3.525894703865051,9.469760179519653,1.012654218673706,0.86,0.9119170984455959
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,decoupled_proj,B,1,3.43277184009552,3.43277184009552,12.03046875,1.3703253647685052,0.83,0.9119170984455959
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,decoupled_proj,B,2,3.576036915779114,3.5760369157791136,6.153088617324829,0.6213430812954903,0.9,0.9119170984455959
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,decoupled_proj,B,3,3.565974736213684,3.565974736213684,6.155743408203125,0.6187814930081368,0.89,0.9119170984455959
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,decoupled_proj,B,0,3.3687223410606384,3.3687223410606384,6.862496304512024,0.7409984168410301,0.865,0.8787564766839379
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,decoupled_proj,B,1,3.2457785391807557,3.2457785391807557,8.383984375,1.062258009016514,0.8,0.8787564766839379
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,decoupled_proj,B,2,3.4268252921104434,3.426825292110443,4.702067422866821,0.49606593102216723,0.89,0.8787564766839379
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,decoupled_proj,B,3,3.3963088011741633,3.396308801174164,5.365771532058716,0.5464220857620239,0.86,0.8787564766839379
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,decoupled_proj,B,0,3.3691019725799563,3.3691019725799563,6.460620403289795,0.6521368831396103,0.855,0.9091787439613527
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,decoupled_proj,B,1,3.3761611461639403,3.3761611461639403,5.8847327709198,0.6593280494213104,0.85,0.9091787439613527
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,decoupled_proj,B,2,3.353807420730591,3.353807420730591,7.998637580871582,0.8505370509624481,0.875,0.9091787439613527
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,decoupled_proj,B,3,3.3532660961151124,3.3532660961151124,5.705733728408814,0.6429897624254227,0.865,0.9091787439613527
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,decoupled_proj,B,0,9.662715167999268,9.662715167999268,48.7484375,5.7880258962512015,0.795,0.9036269430051813
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,decoupled_proj,B,1,10.146081047058104,10.146081047058106,34.22343993186951,3.6406344389915466,0.83,0.9036269430051813
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,decoupled_proj,B,2,9.581891927719116,9.581891927719116,50.8125,6.106452535688877,0.795,0.9036269430051813
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,decoupled_proj,B,3,10.582667078971863,10.582667078971863,46.78894882202148,4.680662602484226,0.885,0.9036269430051813
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,decoupled_proj,B,0,5.716599416732788,5.716599416732788,12.580825710296631,1.2737344112992286,0.85,0.9098445595854923
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,decoupled_proj,B,1,5.52743387311697,5.52743387311697,14.784765625,1.8223790565133096,0.82,0.9098445595854923
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,decoupled_proj,B,2,5.829038209915161,5.829038209915161,8.188217926025391,0.8364232644438744,0.895,0.9098445595854923
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,decoupled_proj,B,3,5.804344888925552,5.804344888925552,9.190130519866944,0.9468983516097069,0.88,0.9098445595854923
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,decoupled_proj,B,0,17.018350250720978,17.018350250720978,95.3046875,10.154727902710437,0.825,0.863768115942029
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,decoupled_proj,B,1,17.51921541929245,17.51921541929245,64.35512640476227,6.57583313792944,0.865,0.863768115942029
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,decoupled_proj,B,2,15.97321021080017,15.97321021080017,100.60625,11.766890681385995,0.745,0.863768115942029
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,decoupled_proj,B,3,17.516422474384306,17.516422474384306,97.11523451805115,9.819115763604641,0.86,0.863768115942029
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,decoupled_proj,B,0,4.374294452667236,4.374294452667236,10.104519844055176,1.01697194814682,0.87,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,decoupled_proj,B,1,4.308501987457275,4.308501987457276,9.555352306365966,1.0767707496881485,0.845,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,decoupled_proj,B,2,4.377074135541915,4.377074135541916,7.6634008407592775,0.795505011677742,0.885,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,decoupled_proj,B,3,4.386191463470459,4.386191463470459,7.282796311378479,0.7365617629885673,0.885,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,global_hash,A,0,1.8234366342916595,1.9762379400737782,6.648161315917969,0.9313381981282007,0.8095238095238095,0.927461139896373
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,global_hash,A,0,2.4069375013715613,2.546417286594992,9.18530559539795,1.3672426243623097,0.7619047619047619,0.9198067632850242
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,global_hash,A,0,2.2907452592259143,2.600225091658193,9.175,1.3758120366505213,0.7857142857142857,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,global_hash,A,0,3.0150717635556457,3.2383617112076286,13.553125190734864,1.8205137621788752,0.8095238095238095,0.9119170984455959
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,global_hash,A,0,2.864127235153874,3.045931278252514,10.159391021728515,1.69498087536721,0.7619047619047619,0.8787564766839379
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,global_hash,A,0,2.6161746630520173,2.9392776310881232,9.614013671875,1.289324361653555,0.8095238095238095,0.9091787439613527
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,global_hash,A,0,7.62356213368339,9.857508069462336,23.0615234375,2.7152458639705883,0.7857142857142857,0.9036269430051813
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,global_hash,A,0,4.692084610952344,4.996953718105823,20.5,2.983483849536805,0.7857142857142857,0.9098445595854923
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,global_hash,A,0,12.183584321897763,16.772837359054645,55.01953125,6.474850486306583,0.8486842105263158,0.863768115942029
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,global_hash,A,0,3.704640345194619,3.8192081559899087,14.77265625,2.039565717890149,0.7857142857142857,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,global_hash,B,0,2.138165182315365,2.0200017353476727,7.588541666666667,1.276415867464883,0.75,0.927461139896373
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,global_hash,B,0,2.7642181192859474,2.6440388603941014,10.263020833333334,1.9810779690742493,0.7142857142857143,0.9198067632850242
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,global_hash,B,0,2.858630875505015,2.818962392461296,10.356770833333334,1.6310983832393373,0.75,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,global_hash,B,0,3.523381300096403,3.3383663648365487,13.356770833333334,2.4685849377087186,0.7142857142857143,0.9119170984455959
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,global_hash,B,0,3.1935406765987486,3.1294911331649984,11.9453125,2.4026736531938826,0.7142857142857143,0.8787564766839379
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,global_hash,B,0,3.4556912048290056,3.2721256598648183,13.239583333333334,1.6628774340663637,0.8214285714285714,0.9091787439613527
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,global_hash,B,0,7.5175119594356286,5.9365939594497465,33.91408395767212,4.049823741827693,0.7142857142857143,0.9036269430051813
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,global_hash,B,0,5.76337376016201,5.266143036141673,27.104166666666668,4.337552338838577,0.7142857142857143,0.9098445595854923
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,global_hash,B,0,10.086984537060557,9.207436198383567,68.51406288146973,7.3512573856668375,0.8144329896907216,0.863768115942029
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,global_hash,B,0,4.628802649474584,4.1406511741049785,20.505208333333332,3.1283861845731735,0.7142857142857143,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,teacher_difficulty,A,0,1.0746078472584486,1.0760755361914636,9.265735864639282,3.428216651082039,0.21875,0.927461139896373
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,teacher_difficulty,A,0,1.4455217076465487,1.4455793533921242,13.212894201278687,3.9752994682639837,0.21875,0.9198067632850242
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,teacher_difficulty,A,0,1.5102582345716655,1.5123238798081875,14.105469226837158,4.425223525493376,0.28125,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,teacher_difficulty,A,0,1.9598829881288111,1.963119570337236,16.220703125,4.4936379082500935,0.40625,0.9119170984455959
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,teacher_difficulty,A,0,1.6342846029438078,1.6354070338010789,12.060548543930054,4.2944676131010056,0.28125,0.8787564766839379
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,teacher_difficulty,A,0,1.860034418059513,1.863442647844553,17.609375,4.836711741262866,0.25,0.9091787439613527
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,teacher_difficulty,A,0,7.1009423662908375,7.097685857616365,30.206993103027344,5.977173838764429,0.40625,0.9036269430051813
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,teacher_difficulty,A,0,3.0731186233460903,3.0812011134177446,26.71875,7.418575078248978,0.34375,0.9098445595854923
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,teacher_difficulty,A,0,12.847657476319,12.822257398627698,55.828277587890625,7.205106491042722,0.34375,0.863768115942029
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,teacher_difficulty,A,0,2.336463635554537,2.3402521708384154,22.76171875,6.3217975574155005,0.34375,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,teacher_difficulty,B,0,1.120637562746803,1.1217643103400867,9.265735864639282,3.422784522175789,0.21875,0.927461139896373
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,teacher_difficulty,B,0,1.4542694760796926,1.4548627782811723,13.212894201278687,4.020248046144843,0.1875,0.9198067632850242
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,teacher_difficulty,B,0,1.5417841346934438,1.541191551655531,14.105469226837158,3.9264704920351505,0.25,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,teacher_difficulty,B,0,2.017720468730355,2.01736873417596,16.220703125,4.793322641402483,0.375,0.9119170984455959
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,teacher_difficulty,B,0,1.6700121686638645,1.6706791547661028,12.060548543930054,4.5745009034872055,0.25,0.8787564766839379
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,teacher_difficulty,B,0,1.8713421584106982,1.8747271676808597,17.609375,4.462804959666345,0.21875,0.9091787439613527
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,teacher_difficulty,B,0,7.121801269939169,7.116231783673167,27.497860431671143,6.374879006296396,0.375,0.9036269430051813
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,teacher_difficulty,B,0,3.08355925239933,3.08899785905083,26.71875,7.703002393245697,0.3125,0.9098445595854923
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,teacher_difficulty,B,0,12.795626075084632,12.773594059882065,55.839752197265625,7.213288532149408,0.34375,0.863768115942029
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,teacher_difficulty,B,0,2.3403208253439516,2.3435052349492906,21.98828125,6.0748028960078955,0.3125,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,within_label_hash,A,0,1.9710549510330868,1.646231216682906,4.1515625,0.6095784989798941,0.8536585365853658,0.927461139896373
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,within_label_hash,A,0,2.767236229366044,1.9994705225909277,6.7357421875,0.915410775963853,0.8048780487804879,0.9198067632850242
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,within_label_hash,A,0,2.84366269447172,2.2385888159194534,6.988671875,0.8650109200942807,0.8275862068965517,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,within_label_hash,A,0,2.950939071184158,2.669879241962719,10.644140625,1.4061960069144643,0.8048780487804879,0.9119170984455959
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,within_label_hash,A,0,2.515108875382108,2.4223076864083017,9.06484375,1.2360068966702717,0.8048780487804879,0.8787564766839379
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,within_label_hash,A,0,3.542673742122928,2.3145305770153106,7.229061126708984,1.1198479224895608,0.7241379310344828,0.9091787439613527
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,within_label_hash,A,0,9.383078296558264,6.848748646267569,56.078125,7.568773707828006,0.8468468468468469,0.9036269430051813
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,within_label_hash,A,0,4.366986435275495,3.9830316368927954,11.517578125,1.412220025934824,0.8780487804878049,0.9098445595854923
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,within_label_hash,A,0,17.89355335135905,11.888736684003556,114.78645833333333,16.36740901019122,0.7586206896551724,0.863768115942029
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,within_label_hash,A,0,4.910106356912179,3.2038473738361586,11.975411415100098,1.3687143325805664,0.8275862068965517,0.9246376811594202
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,within_label_hash,B,0,1.9914166349436704,1.5730613422924775,5.522135416666667,1.4082545828819275,0.64,0.927461139896373
camelyon17,rcgdro_softclip_p99_a10_cam_finetune,1,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,within_label_hash,B,0,2.8023336331733977,2.0598240545575455,8.26171875,1.6847623085975647,0.64,0.9198067632850242
