epoch,regime,seed,tag,test_acc,test_hosp_2_acc,test_hosp_2_loss,test_loss,test_worst_domain_acc,test_worst_domain_loss,val_acc,val_hosp_1_acc,val_hosp_1_loss,val_loss,val_worst_domain_acc,val_worst_domain_loss
3,erm_softclip_p97_a10_cam,2,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.910209984245303,0.910209984245303,0.24141882994475083,0.24141882994475083,0.910209984245303,0.24141882994475083,0.900040110016044,0.900040110016044,0.2717429985081752,0.2717429985081752,0.900040110016044,0.2717429985081752
20,erm_softclip_p97_a10_cam,3,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.916794036729607,0.916794036729607,0.2676020212165898,0.2676020212165898,0.916794036729607,0.2676020212165898,0.9073458629383452,0.9073458629383452,0.3197829501460927,0.3197829501460927,0.9073458629383452,0.3197829501460927
21,erm_softclip_p97_a10_cam,3,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9200390340254426,0.9200390340254426,0.26415377551888397,0.26415377551888397,0.9200390340254426,0.26415377551888397,0.9084059133623653,0.9084059133623653,0.31766173964868794,0.31766173964868794,0.9084059133623653,0.31766173964868794
5,erm_softclip_p97_a10_cam,3,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9135843111435088,0.9135843111435088,0.242840527468947,0.242840527468947,0.9135843111435088,0.242840527468947,0.9056268622507448,0.9056268622507448,0.27009882225110243,0.27009882225110243,0.9056268622507448,0.27009882225110243
20,erm_softclip_p97_a10_cam,4,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9185811366896325,0.9185811366896325,0.26568022648388695,0.26568022648388695,0.9185811366896325,0.26568022648388695,0.9084345633738253,0.9084345633738253,0.3166332166341425,0.3166332166341425,0.9084345633738253,0.3166332166341425
22,erm_softclip_p97_a10_cam,4,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9204035083593952,0.9204035083593952,0.2665456420016184,0.2665456420016184,0.9204035083593952,0.2665456420016184,0.9084632133852854,0.9084632133852854,0.3228752170093476,0.3228752170093476,0.9084632133852854,0.3228752170093476
5,erm_softclip_p97_a10_cam,4,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9141016295529899,0.9141016295529899,0.24123928725016636,0.24123928725016636,0.9141016295529899,0.24123928725016636,0.9052544121017648,0.9052544121017648,0.2726634188707165,0.2726634188707165,0.9052544121017648,0.2726634188707165
23,erm_softclip_p97_a10_cam,5,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9190749406259553,0.9190749406259553,0.2670099621742204,0.2670099621742204,0.9190749406259553,0.2670099621742204,0.9077183130873252,0.9077183130873252,0.32168564636063385,0.32168564636063385,0.9077183130873252,0.32168564636063385
25,erm_softclip_p97_a10_cam,5,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9205210807251863,0.9205210807251863,0.2710590678728412,0.2710590678728412,0.9205210807251863,0.2710590678728412,0.9078042631217053,0.9078042631217053,0.32916970583891597,0.32916970583891597,0.9078042631217053,0.32916970583891597
3,erm_softclip_p97_a10_cam,5,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9096456368895055,0.9096456368895055,0.2426345241699917,0.2426345241699917,0.9096456368895055,0.2426345241699917,0.8997249598899839,0.8997249598899839,0.2721825100647071,0.2721825100647071,0.8997249598899839,0.2721825100647071
21,erm_softclip_p97_a10_cam,6,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9205093234886073,0.9205093234886073,0.26305398709740374,0.26305398709740374,0.9205093234886073,0.26305398709740374,0.9090935136374054,0.9090935136374054,0.31572916031721227,0.31572916031721227,0.9090935136374054,0.31572916031721227
22,erm_softclip_p97_a10_cam,6,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9208502833494016,0.9208502833494016,0.26513663659138187,0.26513663659138187,0.9208502833494016,0.26513663659138187,0.9083772633509053,0.9083772633509053,0.32291526925030156,0.32291526925030156,0.9083772633509053,0.32291526925030156
6,erm_softclip_p97_a10_cam,6,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9157829143838032,0.9157829143838032,0.24107128748915255,0.24107128748915255,0.9157829143838032,0.24107128748915255,0.9078902131560853,0.9078902131560853,0.2694277709256339,0.2694277709256339,0.9078902131560853,0.2694277709256339
20,erm_softclip_p97_a10_cam,7,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9192748136478002,0.9192748136478002,0.26332035021717415,0.26332035021717415,0.9192748136478002,0.26332035021717415,0.9085491634196654,0.9085491634196654,0.31760984685283733,0.31760984685283733,0.9085491634196654,0.31760984685283733
26,erm_softclip_p97_a10_cam,7,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9212500293930914,0.9212500293930914,0.27235015069082996,0.27235015069082996,0.9212500293930914,0.27235015069082996,0.9079761631904653,0.9079761631904653,0.3309396654850813,0.3309396654850813,0.9079761631904653,0.3309396654850813
5,erm_softclip_p97_a10_cam,7,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9161121170080184,0.9161121170080184,0.23864935753813546,0.23864935753813546,0.9161121170080184,0.23864935753813546,0.9051971120788448,0.9051971120788448,0.2740498794668153,0.2740498794668153,0.9051971120788448,0.2740498794668153
23,erm_softclip_p97_a10_cam,8,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9182401768288382,0.9182401768288382,0.2698661918330209,0.2698661918330209,0.9182401768288382,0.2698661918330209,0.9077469630987852,0.9077469630987852,0.3266741394591654,0.3266741394591654,0.9077469630987852,0.3266741394591654
